$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
43C30B,ZH831,Royal Navy Fleet Air Arm,A.Westland EH-101 Merlin HM2,EH10,Civ,Choppa,Not A Wizard,,Royal Navy Fleet Air Arm,https://www.qinetiq.com/en
A42299,N366AC,Aero Flite,Avro 146-RJ100,RJ1H,Civ,Flying Fire Extinguisher,Aerial Firefighter,Wildfire,Sam Tân,https://www.youtube.com/watch?v=Qtyk7PoiKSo
A85052,N635AC,AeroFlite,BAe 146-300,B463,Civ,Firebird,Hot Hot Hot Hot,,Sam Tân,https://www.youtube.com/watch?v=Qtyk7PoiKSo
4921AB,CS-HMK,Bombeiros,Ka-32 A11BC,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.pilotweb.aero/features/aerial-firefighting-in-portugal-1-5393140
4921AC,CS-HML,Bombeiros,Ka-32 A11BC,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.pilotweb.aero/features/aerial-firefighting-in-portugal-1-5393140
4921AD,CS-HMM,Bombeiros,Ka-32 A11BC,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.pilotweb.aero/features/aerial-firefighting-in-portugal-1-5393140
4921AE,CS-HMN,Bombeiros,Ka-32 A11BC,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.pilotweb.aero/features/aerial-firefighting-in-portugal-1-5393140
4921B0,CS-HMP,Bombeiros,Ka-32 A11BC,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.pilotweb.aero/features/aerial-firefighting-in-portugal-1-5393140
A0956B,N137CG,Coulson Aviation,Boeing 737-3H4,B733,Civ,Firebird,Hot Hot Hot Hot,,Sam Tân,https://www.coulsonaviationusa.com
71D446,HL9446,Daegu Fire Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://www.daegu.go.kr/119english/index.do
71D456,HL9456,Gyong-Gi Fire Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://119.gg.go.kr/eng/?page_id=447
71CC20,HL9420,Korea Forestry Department,Kamov Ka-32 A,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC37,HL9437,Korea Forestry Department,Kamov Ka-32 A,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC14,HL9414,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC15,HL9415,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC16,HL9416,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC17,HL9417,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC18,HL9418,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC21,HL9421,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC22,HL9422,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC23,HL9423,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC24,HL9424,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC25,HL9425,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC27,HL9427,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC28,HL9428,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC29,HL9429,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC30,HL9430,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC31,HL9431,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC32,HL9432,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC33,HL9433,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC34,HL9434,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC35,HL9435,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71CC36,HL9436,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D409,HL9409,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D410,HL9410,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D411,HL9411,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D412,HL9412,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D426,HL9426,Korea Forestry Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.forest.go.kr/kfsweb/kfs/subIdx/Index.do?mn=UENG
71D462,HL9462,Kyungbuk Fire Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://en.wikipedia.org/wiki/Fire_services_in_South_Korea
71D481,HL9481,South Korean National Park Authority,Kamov Ka-32 A,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.knps.or.kr
71D486,HL9486,South Korean National Park Authority,Kamov Ka-32 A,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.knps.or.kr
71D465,HL9465,South Korean National Park Authority,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://english.knps.or.kr
71D407,HL9407,Ulsan Fire Department,Kamov Ka-32 T,KA27,Civ,Double Vision,Hot Hot Hot Hot,,Sam Tân,https://en.wikipedia.org/wiki/Fire_services_in_South_Korea
A1A4B7,N205BH,Ventura County Fire Department,Bell EH-1-H,UH1,Civ,Flying Fire Extinguisher,Aerial Firefighter,,Sam Tân,https://vcfd.org
AAE162,N80VC,Ventura County Fire Department,UH-60L Blackhawk,H60,Civ,Flying Fire Extinguisher,Aerial Firefighter,,Sam Tân,https://vcfd.org
4077B6,G-CLLU,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,Where Is The Pilot,UAV,,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page
407AFE,G-WNDR,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,Where Is The Pilot,UAV,,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page
4009B4,G-WPNS,Britten-Norman Aircraft Ltd,BN Defender 4000 BN-2T-4R,BN2P,Civ,Specialist,Eye In The Sky,,Under Observation,https://en.wikipedia.org/wiki/Britten-Norman
407757,G-OUEG,Catreus,Bombardier Global 6000,GLEX,Civ,U Wot m8,Eye In The Sky,,Under Observation,https://www.catreus.co.uk
406EEC,G-RSXP,Catreus,Textron Aviation Citation XLS+,C56X,Civ,U Wot m8,Eye In The Sky,,Under Observation,https://www.catreus.co.uk
43ED4B,2-WKTJ,Diamond Executive Aviation,Beech B350 Super King Air,B350,Civ,Covert,ISR,,Under Observation,https://www.dea.aero
407B57,G-WKTO,Diamond Executive Aviation,Beech E90 King Air,BE9L,Civ,ISR,Spyplane,,Under Observation,https://www.dea.aero
407BDF,G-WKTS,Diamond Executive Aviation,Beech E90 King Air,BE9L,Civ,ISR,Spyplane,,Under Observation,https://www.dea.aero
406870,G-DMNG,Diamond Executive Aviation,DA42-M-NG Guardian,DA42,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da42-mpp/overview
406658,G-DMPP,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da42-mpp/overview
406661,G-EMPP,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da42-mpp/overview
40759B,G-WKTG,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da42-mpp/overview
407637,G-WKTH,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
40785B,G-WKTI,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Covert,ISR,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
400E85,G-DJET,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Covert,ISR,,Under Observation,https://www.dea.aero
406726,G-PAPE,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Covert,ISR,,Under Observation,https://www.dea.aero
406809,G-ZDEA,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Covert,ISR,,Under Observation,https://www.dea.aero
40686F,G-YDEA,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Covert,ISR,,Under Observation,https://www.dea.aero
4069D9,G-LBSB,Ministry of Defence,Beech B350C Super King Air,B350,Civ,Covert,Spyplane,,Under Observation,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
401116,G-BVJT,NOR Leasing (Police),Cessna F406 Caravan II,F406,Civ,Covert,Spyplane,,Under Observation,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
405B28,G-TDSA,NOR Leasing (Police),Cessna F406 Caravan II,F406,Civ,Covert,Spyplane,,Under Observation,https://www.secret-bases.co.uk/cia-rendition.htm#MI5
AAF2C6,N804X,Northrop Grumman Systems,Bombardier CRJ-700,CRJ7,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://www.northropgrumman.com
C00444,C-FBPZ,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C02DB4,C-FRHZ,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C05001,C-GEHS,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C0548F,C-GGAO,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C05570,C-GGJF,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C06625,C-GMRS,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C06CF2,C-GPGR,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C077D8,C-GTJZ,PAL Aerospace,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://palaerospace.com/en
C0205C,C-FMGP,PAL Aerospace,Beech B350 Super King Air,B350,Civ,ISR,Spyplane,,Under Observation,https://palaerospace.com/en
C021C6,C-FMUN,PAL Aerospace,Beech B350 Super King Air,B350,Civ,ISR,Spyplane,,Under Observation,https://palaerospace.com/en
C055B0,C-GGLR,PAL Aerospace,Bombardier Challenger 604,CL60,Civ,What Big Eyes You Have,Covert,,Under Observation,https://palaerospace.com/en
C0532C,C-GFMX,PAL Aerospace,Bombardier DHC-8-314,DH8C,Civ,ISR,Spyplane,,Under Observation,https://palaerospace.com/en/our-services
C00020,C-FABF,PAL Aerospace,Cessna Citation S/II,C550,Civ,ISR,Covert,,Under Observation,https://palaerospace.com/en/our-services/special-missions/airborne-isr-services-and-programs
C01897,C-FJIC,PAL Aerospace,Cessna Citation X,C56X,Civ,What Big Eyes You Have,Covert,,Under Observation,https://palaerospace.com/en/
C0549D,C-GGBC,PAL Aerospace,Dassault Falcon 900LX,F900,Civ,What Big Eyes You Have,Covert,,Under Observation,https://palaerospace.com/en
C005E9,C-FCGE,PAL Aerospace,DHC-8-102A,DH8A,Civ,What Big Eyes You Have,Covert,,Under Observation,https://palaerospace.com/en/
C01E5B,C-FLMW,PAL Aerospace,Gulfstream G280,G280,Civ,What Big Eyes You Have,Covert,,Under Observation,https://palaerospace.com/en
407A19,G-MDSI,Ravenair,Pilatus PC-XII NGX,PC12,Civ,Eye In The Sky,Covert,,Under Observation,https://ravenair.co.uk
406763,G-RVNP,Ravenair,Vulcanair P.68C,P68,Civ,Eye In The Sky,Covert,,Under Observation,https://ravenair.co.uk
400A75,G-RAFK,RVL Aviation Ltd,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://www.rvl-group.com
400A84,G-RAFL,RVL Aviation Ltd,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://www.rvl-group.com
400F2B,G-CDZT,RVL Aviation Ltd,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://www.rvl-group.com
4076FE,G-REXA,RVL Aviation Ltd,Beech B200GT Super King Air,BE20,Civ,What Big Eyes You Have,Spyplane,,Under Observation,https://www.rvl-group.com
400CAD,G-MIND,RVL Aviation Ltd,Cessna 404 Titan,C404,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
400CB0,G-BODY,RVL Aviation Ltd,Cessna C310,C310,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
401E92,G-EGLT,RVL Aviation Ltd,Cessna C310,C310,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
400CAC,G-NOSE,RVL Aviation Ltd,Cessna C402,C402,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
4010AF,G-BWLF,RVL Aviation Ltd,Cessna C404,C404,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
407116,G-RVLW,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
407117,G-RVLX,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
400CA9,G-FIND,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
407118,G-RVLY,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
4078D7,G-RVLG,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
401785,G-AWEX,RVL Aviation Ltd,Piper PA-28,P28A,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
400722,G-RVGB,RVL Aviation Ltd,Saab 340F,SF34,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
407359,G-RVVE,RVL Aviation Ltd,Saab 340F,SF34,Civ,What Big Eyes You Have,Covert,,Under Observation,https://www.rvl-group.com
407990,G-SADB,Skyborne Aviation,Diamond Aircraft DA42-MPP,DA42,Civ,ISR,Spyplane,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
40665B,G-COBS,Thales UK,Diamond Aircraft DA42-MPP,DA42,Civ,Eye In The Sky,Covert,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
440377,OE-VDO,Thales UK,Diamond Aircraft DA62-MPP,DA62,Civ,Eye In The Sky,Covert,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
440378,OE-VDP,Thales UK,Diamond Aircraft DA62-MPP,DA62,Civ,Eye In The Sky,Covert,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
4404D6,OE-FMF,Thales UK,Diamond Aircraft DA62-MPP,DA62,Civ,Eye In The Sky,Covert,,Under Observation,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview
A7855B,N584GA,United States Air Force,Gulfstream G550,GLF5,Civ,Bizjet,Must Be Nice,,USAF,https://www.airforce.com
3C94B2,D-BEER,Air Hamburg,Embraer Legacy 500,E550,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=sAk_rq4VnuY
3CD34E,D-CHIC,Air Hamburg,Embraer Phenom 300,E55P,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=oQT9rT74WYM
3E2E8A,D-IIVA,Airgo Flugservice,Piaggio P-180 Avanti,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
3E4082,D-IPPY,Airgo Flugservice,Piaggio P-180 Avanti EVO,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
3E3AB8,D-INKY,Airgo Flugservice,Piaggio P-180 Avanti II,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
43EA3A,M-ARIE,Airjet Limited,Raytheon 125 850XP,H25B,Civ,Vanity Plate,Bizjet,,Vanity Plate,https://www.youtube.com/watch?v=vBDbUjUH5So
3C0F31,D-AUTO,BMW,Gulfstream G550,GLF5,Civ,Bizjet,Not A Car,,Vanity Plate,https://www.bmwgroup.com/en.html
3D4B37,D-FAST,Business Wings,Cessna 208,C208,Civ,Whoosh,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=j5a_00YVVkQ
448465,OO-ACE,Challenge Airlines,Boeing 747 412BCF,B744,Civ,Cargo,Chonky Boy,,Vanity Plate,https://www.challenge-airlines.be
424B95,M-DAWN,Dawn Meats Group Ltd,Beech B200GT King Air,BE20,Civ,Vanity Plate,Culture Beat,,Vanity Plate,https://www.dawnmeats.com
43EB76,2-DEER,Deer Jet,Boeing 787 BBJ,B788,Civ,Man Made Climate Change,Boeing Business Jet,,Vanity Plate,https://pbs.twimg.com/media/DEC03kAXgAA1wdi.jpg:large
43ED56,2-DRDR,Dr P Orton,Cirrus Jet Vision SF50,SF50,Civ,Backpack Tadpole V-Jet,Shiny,,Vanity Plate,https://www.youtube.com/watch?v=DsAVx0u9Cw4
43E9EA,M-DRIL,Drilling Systems Ltd,Pilatus PC-XII 47E,PC12,Civ,Culture Beat,Office In The Sky,,Vanity Plate,https://www.drillingsystems.com
40666C,G-EZUS,Easyjet,Airbus A320-214,A320,Civ,Jesus He Knows Me,Vanity Plate,,Vanity Plate,https://en.wikipedia.org/wiki/Buddy_Christ
424B39,M-THOR,ExecuJet Europe AG,Gulfstream V,GLF5,Civ,Bizjet,Ooh Get You,,Vanity Plate,https://www.execujet.com/en
A0007F,N1F,Friedkin Intl,Gulfstream G650,GLF6,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.friedkin.com/adventure/friedkin-aviation-incorporated
A001B1,N1TF,Friedkin Intl,Gulfstream G650,GLF6,Civ,Bizjet,Ooh Get You,,Vanity Plate,https://en.wikipedia.org/wiki/Thomas_H._Friedkin
43EADA,M-OVIE,Hampshire Aviation,Gulfstream G650,GLF6,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=xLVChRVfZ74
43EA70,M-INTY,Hampshire Aviation Ltd,Gulfstream Aerospace G280,G280,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.gulfstream.com/en
43EA88,M-ISTY,Hampshire Aviation Ltd,Gulfstream G280,G280,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.gulfstream.com/en
404E15,G-EEKY,Horizon Flight Training,Piper PA-28,P28A,Civ,Vanity Plate,Training Wheels,,Vanity Plate,https://www.youtube.com/watch?v=1mRG2oAQhso
43E9DF,M-JCBC,J C Bamford Excavators Ltd,Sikorsky S-76 C++,S76,Civ,Chopper,Digger,,Vanity Plate,https://youtu.be/nLuoCl8ZA2M?t=8
43EB60,2-ODAY,J2ASM Air Inc,Bombardier Challenger 601 3A,CL60,Civ,Bizjet,Culture Beat,,Vanity Plate,https://www.youtube.com/watch?v=eTGE9153VFE
43E9FE,M-AGIK,JMI Aviation Management Ltd,Dassault Falcon 900LX,F900,Civ,Ooh Get You,Loooong Raaaaaange,,Vanity Plate,https://www.youtube.com/watch?v=gkkIEC8gkHM
424BA9,M-NSTR,LS Aircraft Limited,Bombardier Global 7500,GL7T,Civ,Bizjet,Ooh Get You,,Vanity Plate,https://en.wikipedia.org/wiki/Herman_Munster
4077C4,G-FOMO,Luxaviation UK,Bombardier Global 6000,GLEX,Civ,How The Other Half Live,Must Be Nice,,Vanity Plate,https://www.luxaviationuk.com
43EA78,M-SEXY,Marvelair Aircraft Management Ltd,Embraer Legacy 650,E35L,Civ,Culture Beat,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=feyutvX4STc
43E9CE,M-USIK,Nassef Sawiris,Gulfstream G650,GLF6,Civ,Bizjet,Culture Beat,,Vanity Plate,https://www.forbes.com/profile/nassef-sawiris
43E9CD,M-KSSN,Osni Sawiris,Gulfstream G650,GLF6,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://en.wikipedia.org/wiki/Onsi_Sawiris
424B18,M-ICRO,Pektron Group Ltd,Textron Aviation Citation CJ4,C25C,Civ,Bizjet,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=1mRG2oAQhso
43EEC7,2-DOGZ,Private,Diamond Aircraft DA62,DA62,Civ,Culture Beat,Vanity Plate,,Vanity Plate,https://live.staticflickr.com/65535/48382535567_58a7caee29_b.jpg
40727E,G-SSTL,Private,Just Aircraft Super STOL,ZZZZ,Civ,STOL,Homebrew,,Vanity Plate,https://justaircraft.com/
403A81,G-YELL,Private,Murphy Aircraft Murphy Rebel,RBEL,Civ,Vanity Plate,More More More,,Vanity Plate,https://www.youtube.com/watch?v=VdphvuyaV_I
43EAE1,M-ETAL,Private,Piaggio P-180 Avanti II,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
43ED5F,2-FUNN,Private,Piper PA-32R,PA32,Civ,Vanity Plate,Not so VIP,,Vanity Plate,https://www.youtube.com/watch?v=PIb6AZdTr-A
3D9963,D-GEIL,Private,Piper PA-34-220T Seneca V,PA34,Civ,Hot Hot Hot Hot,Vanity Plate,,Vanity Plate,https://www.youtube.com/watch?v=wpK-rgxXvHU
407984,G-CLMB,Private,Schempp-Hirth Discus,DISC,Civ,All About That Wingspan,Where Is The Engine,,Vanity Plate,https://www.schempp-hirth.com/en
43E75E,M-ONTY,Private,Sikorsky S-76 C,S76,Civ,Chopper,Vanity Plate,,Vanity Plate,http://torinak.com/qaop#!montymole3
3D069D,D-EATH,Private Owner,Piper PA-28,P28A,Civ,Wheelbarrow,Jesus He Knows Me,,Vanity Plate,https://en.wikipedia.org/wiki/Death_(Discworld)
A00187,N1RP,Roger Penske,Gulfstream G550,GLF5,Civ,Bizjet,Not A Car,,Vanity Plate,https://en.wikipedia.org/wiki/Roger_Penske
424B89,M-ARIA,SDQ Aviation IOM,Gulfstream G550,GLF5,Civ,Bizjet,Not A Car,,Vanity Plate,https://cdn.jetphotos.com/full/5/15570_1597251693.jpg
43ED0B,2-FAST,Skypark UK Ltd,Piaggio P-180 Avanti,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
43ED3F,2-EASY,Skypark UK Ltd,Piaggio P-180 Avanti II,P180,Civ,Pusher  Prop,Canards,,Vanity Plate,https://en.wikipedia.org/wiki/Piaggio_P.180_Avanti
48B9C9,SP-OOK,Smart Jet,Hawker 400 XP,BE40,Civ,Spy Vs Spy,Vanity Plate,,Vanity Plate,https://www.smart-jet.pl/fleet
402315,G-TAFF,Taff Smith,CASA 1.131E Jungmann,BU31,Civ,Biplane,Do A Barrel Roll,,Vanity Plate,https://en.wikipedia.org/wiki/B%C3%BCcker_B%C3%BC_131_Jungmann
43E96B,M-BIGG,The World Is Yours,Bombardier Global 5000,GL5T,Civ,Culture Beat,Ooh Get You,,Vanity Plate,https://www.youtube.com/watch?v=AER3Zg5S200
43EA85,M-RBIG,Volantair LP,Learjet 45,LJ45,Civ,Culture Beat,Must Be Nice,,Vanity Plate,https://www.dailypost.co.uk/news/north-wales-news/who-mr-big-currently-flying-13778035
43EDBA,2-OOOX,Volare Aviation,Dassault Falcon 2000,F2TH,Civ,Bizjet,Must Be Nice,,Vanity Plate,https://www.volareaviation.gg
43E9D0,M-ANGO,Waylawn Ltd,Bombardier Global 5000,GL5T,Civ,Fruity Antics,Ou Sont Les Bagages,,Vanity Plate,https://twitter.com/gdarkconrad/status/1072932171864829952?lang=en
